id,content,timestamp,username,userdisplayname,userlocation,retweetCount,likeCount,language,source
1634502190596235264,"ODE TO THE LION CUB
""Being driven into oblivion by the current as he drowns, he clutches ANYTHING on his path in a spell of disorientation. Alas! I should have been content with the stream and the river. Now, I dared the sea.""

#OccupyINECNOW Plateau #DataCleaningChallenge Wike",2023-03-11 10:31:04+00:00,opara_ernest,Good Governance,"Lagos, NGR",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634501723225042944,"Shout out to everyone supporting the brand. Keep watching as we keep moving, love y’all❤️

#SiliconValleyBank #durayday #DataCleaningchallenge #OccupyINECNOW #Emefiele #gtbank #SportyBet #letsdance #19years #SKZinManila2023 #ThembaMyInkedWorld #RohitSharma𓃵 #AUSvsIND #AUSvsIND https://t.co/29PCjX4IR7",2023-03-11 10:29:13+00:00,Duraday7,Please Kindly Follow This Page Thanks,,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634501310824185858,"“A real entrepreneur is somebody who has no safety net underneath them.” —Henry Kravis

Briefcase - N33,000

Follow @decadomo now to stay ahead of the lifestyle and fashion game.

#DataCleaningchallenge | #gtbank | #Emefiele | Eluu P | Obidiots | Sule Lamido | Mayor of Ekiti https://t.co/gOaFfb2mHj",2023-03-11 10:27:34+00:00,decadomo,Decadomo,,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634500654705131520,"“As we look ahead into the next century, leaders will be those who empower others.” —Bill Gates

Bracelet - N8,000
Ring - N7,000

#DataCleaningchallenge | #gtbank | #Emefiele | Eluu P | Obidiots | Sule Lamido | Mayor of Ekiti | Aunty Kate | #SportyBet | Okoye | Mr. Peter Obi https://t.co/r4NXLUc6EO",2023-03-11 10:24:58+00:00,decadomo,Decadomo,,1,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634499650328690689,"The only way to sustain public confidence in the judiciary was for judges to be proactive by not allowing technicalities to stand in the way of substantive justice~Former Chief Justice of Nigeria, CJN, Justice Walter Onnoghen

Pounded #DataCleaningchallenge #OccupyINECNOW Wike https://t.co/DjryNGh1Lo",2023-03-11 10:20:58+00:00,YDBabaAhmed,Sen. Yusuf Datti Baba Ahmed (Youths),,201,510,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634499535169789954,"“Success is liking yourself, liking what you do, and liking how you do it.” —Maya Angelou

Briefcase - N34,000

Follow @decadomo now to stay ahead of the lifestyle and fashion game.

#DataCleaningchallenge | #gtbank | #Emefiele | Eluu P | Obidiots | Sule Lamido | Mayor of Ekiti https://t.co/dXYUkPt36b",2023-03-11 10:20:31+00:00,decadomo,Decadomo,,1,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634499010110054401,"“The function of leadership is to produce more leaders, not more followers.” —Ralph Nader

Briefcase - N32,000

Follow @decadomo now to stay ahead of the lifestyle and fashion game.

#DataCleaningchallenge | #gtbank | #Emefiele | Eluu P | Obidiots | Sule Lamido | Mayor of Ekiti https://t.co/M0O5WsR7RU",2023-03-11 10:18:26+00:00,decadomo,Decadomo,,1,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634498846918164485,"Scanfrost 18Inches Standing Fan - 5 blades with remote control available at OGTMart. 

Price: NGN42,000

Obidiots #Emefiele Pounded #OccupyINECNOW Sule Lamido #DataCleaningchallenge Mercy Johnson #letsdance Wike #19years GTBank #SaturdayMood  Tinubu and Atiku #SportyBet Ellu P https://t.co/yQOy86cycJ",2023-03-11 10:17:47+00:00,OGTMart,OGTMart,"103, Akowonjo Rd Egbeda Lagos",0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634498723228123137,"I'll try to explain so a layman can understand and very breif.

The suns true color is white, but I know you'll ask again, but it sometimes looks like yellow and red especially during Sunset and Sunrise.

#DataCleaningchallenge https://t.co/d0pmGKFRdQ",2023-03-11 10:17:17+00:00,donnaygen,Gw,,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634498718480183296,"... how are you going to reconcile? Will you be healing wounds on an iron in your body? Will it not turn Gangrenous? ~ Jibrin Okutepa

#OccupyINECNOW
#DataCleaningchallenge
Nadia #Emefiele
Desperate Daddy Okoye Crypto Putin Sasha Asake Tinubu and Atiku  Kate Usyk Speedy Punch https://t.co/uY6lr5TmMB",2023-03-11 10:17:16+00:00,myd8ta,FreeManly,,5,7,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634498540209668100,"APC were rejected and stoned while campaigning by youths. 

Tinubu and Atiku Mahmoud Yakubu Messi d Yakubu  
Messi #OccupyINECNOW Sule Lamido Pounded Kwankwaso #SportyBet #DataCleaningchallenge #gtbank https://t.co/csYeM9hoqF",2023-03-11 10:16:34+00:00,mcebiscoocom,Mc Ebisco,Nigeria,24,39,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634498365739155456,"Y’all better warn Mahmoud Yakubu &amp; Tinubu to fear God. We didn’t vote for him, we don’t need no nonsense Saul in our lives when we have Peter Obi in David’s form. Another 8 years no be beans 🫘 ffs. 
.
#DataCleaningchallenge | #OccupyINECNOW | #SufferNoDeyTireUna?? #eduhandsome https://t.co/9GvXbQD9uG",2023-03-11 10:15:52+00:00,eduhandsome_,𝒞𝒽𝒾 𝒩ℯ 𝒟𝓊 ℐ𝒹𝒾ℊℴ 🇳🇬 ,Nigeria,16,40,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634498315361320961,"I'd call it the most intense presidential race in Nigeria,  you'd agree nay...

BREAKING NEWS Aisha NYSC NADECO Obidients Atiku Wike Capping  Pounded Access #Emefiele Tinubu and Atiku #OccupyINECNOW Pounded Gtbank Mayor of Ekiti #DataCleaningchallenge  De Gea https://t.co/DzjbUcQSBC",2023-03-11 10:15:40+00:00,calabarmaffioso,Austine Not Powers,"Lagos, Nigeria",1,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634498170548899842,"So I'm back to square one🥺
Stayed up till 4 am, cleaning data for the #DataCleaningchallenge only to continue now but realized I have to start over again. I could bet that I saved the file as I progressed 🥲",2023-03-11 10:15:06+00:00,cheftee_lead,Temi ✨,"Lagos, Nigeria",0,7,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634498167021371392,"My Questions‼️
Since INEC doesn't serve the interest of Nigerian peoples
 
1. Who's responsible for INEC?
2. Who's INEC answerable to? 
3. Is INEC neocolonialist tool? 
 I need answer to this

Pounded #DataCleaningchallenge #OccupyINECNOW Kwankwaso""Tinubu and Atiku""
Emefiele https://t.co/ODFP2Nicln",2023-03-11 10:15:05+00:00,DjedomsD,Dj Edoms (Dangerous),"Abuja, Nigeria",14,23,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634497306836738048,"Since Banky W lost, Desmond Elliot and Sanwo Olu have been feeling threatened by the power of the youths, sleepless nights upon sleepless nights😂😂😂

 #OccupyINECNOW #DataCleaningchallenge https://t.co/QXwayYRT7x",2023-03-11 10:11:40+00:00,PH_CITY_GOAT,Dee Port Harcourt Tout❤️,,5,30,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634497270769917953,"The Sun is not Yellow in colour or even red as we may see it, so what is the Sun's true colour?

Thread... 
#DataCleaningchallenge #DataScience #architecture #roundearth #flatearth #environment https://t.co/T5ICoSfekN",2023-03-11 10:11:31+00:00,donnaygen,Gw,,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634497262905638913,"Lagos Train Crash: Bus driver pleads for forgiveness after psychiatric, drug tests

https://t.co/WYL8uxOBiM

Sasha Wike Okoye Buju Borno #Emefiele #DataCleaningchallenge Africa for Yvonne Davido Lukaku Inter Milan Asake Don Jazzy Tinubu and Atiku Seyi Makinde Pounded Kwankwaso",2023-03-11 10:11:29+00:00,AkewusolafBNG,Akewusolaf Blog,Nigeria,0,1,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>"
1634497082974171137,"My Questions‼️
Since INEC doesn't serve the interest of Nigerian peoples
 
1. Who's responsible for INEC?
2. Who's INEC answerable to? 
3. Is INEC neocolonialist tool? 
 I need answer to this

Pounded #DataCleaningchallenge #OccupyINECNOW Kwankwaso""Tinubu and Atiku""
Emefiele https://t.co/2CfnCFph1h",2023-03-11 10:10:46+00:00,YDBabaAhmed,Sen. Yusuf Datti Baba Ahmed (Youths),,485,1005,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634496882855534599,"Don't confuse God's mercies and patience for His acceptance of evil, irresponsibility, and foolishness. Don't put God in your box.
Obidiots #ThembaMyInkedWorld Emefiele Tinubu and Atiku Mr. Peter Obi Don Jazzy Pounded #letsdance #19years #SKZinManila2023 #DataCleaningchallenge",2023-03-11 10:09:59+00:00,SammieMbuk,Sammiembuk,"Uyo, Nigeria",1,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634496779575087104,"Port Harcourt People Be Ready For One of the largest Tech Events. #TechUpPortHarcourt
Register here👇
https://t.co/A9c1QkEzIt

#DataCleaningchallenge
Jamb #Emefiele #OccupyINECNOW Obidiots Sowore Wike  Plateau Don Ellu P Sule Tinubu #gtbank https://t.co/BnTzferP99",2023-03-11 10:09:34+00:00,boma_ibim,BOMA IBIM,,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634496710356480003,"True friendship 
#OccupyINECNow Pleteau #DataCleaningchallenge Gtbank Wike Kano Okoye https://t.co/XsJcuGHCzI",2023-03-11 10:09:17+00:00,GENERALEMINA,fxxxx,Shadows,1,4,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634496699686158337,"I think I’m addicted, @Sammy_Fariz this is a banger 💥💥🫶🏻🫶🏻

Asake | Davido | JAMB | De Gea | Nadia | Pounded | Elon | Gtbank | Obidiots | #MeghanMarkleisaLiar | Speedy | Ruth | #DataCleaningchallenge | Shakira | Tsatsit | #JusticeForJeff | PHYNA NEW SKIT | Seyi | #KudabankScam https://t.co/2h0T7n9wGb",2023-03-11 10:09:15+00:00,thelitfans,Fariz Hub🏠,"Lagos, Nigeria",2,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634496676378312704,"Boss don do try😎,
Make you self rest small,..
You deserve it this weekend

#DataCleaningchallenge #SportyBet #19years #cleaningservice #cleaningday https://t.co/NoaVoWr6Jd",2023-03-11 10:09:09+00:00,visidealconcept,VIS Ideal concept | Property & Facility Management,"Lagos, Nigeria",0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634496638986387456,"I am surely jumping on this challenge  #DataCleaningchallenge 

I will be using excel and SQL.
Let the cooking begin.",2023-03-11 10:09:00+00:00,Berry_Analyst,Mustapha,"Lekki, Nigeria",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634496511596720130,"VIDEO: After cashing N100 million, Nigerians blast BBNaija Phyna for stepping out with joggers on heels
#DataCleaningchallenge
https://t.co/QcUwAXRNeD https://t.co/1vu2d2z4uu",2023-03-11 10:08:30+00:00,gossipmailng,Gossip Mail,"Lagos, Nigeria",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634496340049772545,"2023 elections evidenced that our professors led by Mahmood Yakubu are our biggest problem.

Their only job was simply  to comply with the Electoral Act, and they woefully failed to do that.

It is either they are incompetent or they are corrupt.

#DataCleaningchallenge",2023-03-11 10:07:49+00:00,OkpakoFergus,"Aghogho F. Okpako, Esq.",Port Harcourt,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634496320953016323,"Yahaya Bello to arrest residents, seal businesses rejecting old naira notes 
#DataCleaningchallenge
https://t.co/Edd2zOwlBT",2023-03-11 10:07:45+00:00,gossipmailng,Gossip Mail,"Lagos, Nigeria",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634496311243227136,"I saw #DataCleaningchallenge trending in Nigeria and I'm impressed. I don't know how it started but my token to those participating is that ""you should make sure you document every step you're taking on whatever dataset you're using"".

The aim should be to learn, not to showcase.",2023-03-11 10:07:42+00:00,chi_di_ebere,A Man Has no Name,"Lagos, Nigeria",4,73,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634496165075996673,"Wike denies rigging presidential election against Peter Obi of Labour Party  
#DataCleaningchallenge
https://t.co/8mvJCsXuqF https://t.co/Jk8I0olfco",2023-03-11 10:07:07+00:00,gossipmailng,Gossip Mail,"Lagos, Nigeria",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634496126089850880,"The person you love the most might be the one to hurt you the most. Be careful with who you give your heart

#DataCleaningchallenge Jamb #Emefiele #OccupyINECNOW Obidiots Sowore Wike  Plateau Don Ellu P Sule Tinubu",2023-03-11 10:06:58+00:00,boma_ibim,BOMA IBIM,,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634495920879333377,"Mayor of ekiti

someday this guy go win bookies and buy an entire country outside naija..😃😃😃😃😃😃😃😃😃😃😃 just dey win @Ekitipikin ...

#Bookiesnightmmare Mr. Peter Obi Don Jazzy  #NoToElliot Tinubu and Atiku Plateau #DataCleaningchallenge Pounded Doherty #Emefiele https://t.co/TxVlKKIQgP",2023-03-11 10:06:09+00:00,PREFERRED_NG,🇳🇬 #BBTITANS👀👁️👀 🇳🇬 🔌©️®️™️🕸️ 🇳🇬™,Lagos,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634495699520765952,"Thank you for this jare @4funcomedian many of my guys wey sapa dey wound, just dey shout japa up and down 😂 😂 
#BrokenBuhNotDamaged 

Tinubu and Atiku #OccupyINECNOW #DataCleaningchallenge Pounded Gtbank Mayor of Ekiti Asake Diogo Costa https://t.co/vlDSQM0LSv",2023-03-11 10:05:16+00:00,OfficialSteady_,Anikulapo,Trenches,4,22,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634495689324482561,"The idea of Lagos,which made it the commercial capital of the World,which made it Nnamdi Azikiwe’s political base,was that the indigenes of Lagos have(had) a culture of welcoming!…GRV!.

#OccupyINECNOW #DataCleaningchallenge Gtbank Naira https://t.co/9jfrBhGQmt",2023-03-11 10:05:14+00:00,KingChrissie2,The ODC.,,9,44,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634494994718261249,"Even if the excuse being given now is probably glitches in technology. The question becomes, why should any of the candidates become the victim of that glitch? ~ Victor Odjemu

#OccupyINECNOW
#DataCleaningchallenge
Nadia #Emefiele
Desperate Daddy Okoye Crypto Putin Sasha Asake https://t.co/QG6kr3wXfQ",2023-03-11 10:02:28+00:00,myd8ta,FreeManly,,35,60,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634493835710537728,"APC faced rejection and stones from hungry youths during their campaign. Our country is evolving!

BREAKING NEWS Aisha NYSC NADECO Obidiots  Atiku Wike Capping  Pounded Access #Emefiele Tinubu and Atiku #OccupyINECNOW Pounded Gtbank Mayor of Ekiti #DataCleaningchallenge  De Gea https://t.co/srDukrehyW",2023-03-11 09:57:52+00:00,vceethegreat,OBIDATTI last born 🇺🇸🇳🇬,,104,153,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634493761873903616,"Top 10 Most Powerful Countries In Africa.

Don't stress your eyes o
~~~~~~~~~~~~~~~~

Sule Lamido #DataCleaningchallenge Plateau #OccupyINECNOW Kwakwanso Gtbank Elu P Kano Tinubu and Atiku Wike Mayor of Ekiti Seyi Makinde Don Jazzy #Emefiele https://t.co/BnIgMyFuhW",2023-03-11 09:57:34+00:00,gbengaajiboy,Gbenga Ajiboye,,3,13,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634493192425881600,"IPhone 14 Promax
Factory Unlocked Esim

@ N920,000 ONLY ✅✅

#DataCleaningchallenge #Emefiele GTbank Pounded JAMB https://t.co/UdVke9deBa",2023-03-11 09:55:19+00:00,AAxJames,Jdot.eng,"Lagos, Nigeria",1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634493192249671681,"2023 Elections: INEC threatens to sue PDP, others over libelous attacks on Yakubu

https://t.co/gf0qLukbs5

Wike Sasha Africa for Yvonne Davido #DataCleaningchallenge #Emefiele Tinubu and Atiku BVAS Juju Punter 1xbet Pounded Don Jazzy Asake Desmond Okoye Buju Borno Kane Seyi Opay",2023-03-11 09:55:19+00:00,AkewusolafBNG,Akewusolaf Blog,Nigeria,0,1,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>"
1634492811071352832,"Election Period: What Nigerians are Passing through https://t.co/qHmztzYyWA via @YouTube 
|
|
|
Obidiots #OccupyINECNOW Wike Resign Tinubu and Atiku Gtbank #DataCleaningchallenge Desmond Elliot Obidients Mayor of Ekiti #Emefiele Anambra State Buhari Asake #KudabankScam JAMB",2023-03-11 09:53:48+00:00,wide_wo,(World wide) Wo!,,0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634492766095810561,"I'll do my data cleaning challenge when I'm done learning. For now, let me focus on healing my mouth and treating the gum disease.🥹

#DataCleaningchallenge",2023-03-11 09:53:37+00:00,FavourDiamen,SEO Content Writer. Godsfavour,"Remote, Earth",1,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634492741982797824,"You guys dropped one hell of a dirty data for this challenge 
Thank God phython cleans incorrect characters for you, 
Person for don craze first 😂😂
worked on it with excel, then phython, still on it tho 
 #DataCleaningchallenge",2023-03-11 09:53:31+00:00,TheCastle_Black,Castle,"Lagos, Nigeria",0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634492646415556608,"2023 Guber Polls: Fresh prophesy lists 5 states APC, PDP will falter to LP https://t.co/AdbH8E2CBC

Obidiots Tinubu and Atiku Mayor of Ekiti #Emefiele #DataCleaningchallenge Messi Gtbank JAMB #OccupyINECNOW Wike",2023-03-11 09:53:08+00:00,mcebiscoocom,Mc Ebisco,Nigeria,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634492564563800066,"2023 Election: NNPP sacks Deputy Governorship candidate https://t.co/P6dxYPsGT3

Obidiots Tinubu and Atiku Mayor of Ekiti #Emefiele #DataCleaningchallenge Messi Gtbank JAMB #OccupyINECNOW Wike",2023-03-11 09:52:49+00:00,mcebiscoocom,Mc Ebisco,Nigeria,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634492495949185028,"Skales Opens Up On His Past Issues With Wizkid (Video) https://t.co/ipsjGTmrhL

Obidiots Tinubu and Atiku Mayor of Ekiti #Emefiele #DataCleaningchallenge Messi Gtbank JAMB #OccupyINECNOW Wike",2023-03-11 09:52:33+00:00,mcebiscoocom,Mc Ebisco,Nigeria,1,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634492433898545152,"Chelsea suffer setback as Graham Potter rules duo out of Leicester clash amid N’Golo Kante return date https://t.co/nLgcwz8Z1t

Obidiots Tinubu and Atiku Mayor of Ekiti #Emefiele #DataCleaningchallenge Messi Gtbank JAMB #OccupyINECNOW Wike",2023-03-11 09:52:18+00:00,mcebiscoocom,Mc Ebisco,Nigeria,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634492150204227585,"INEC: You Have 3 Days To Grant Us Access To BVAS Before Configuration – Labour Party

https://t.co/draxirXRAa

#INEC #OccupyINECNOW #ObidientMovement #Resign  #DataCleaningchallenge #Inecresults #PeterObi #SaturdayMotivation #ElluP #Emefiele #Asake",2023-03-11 09:51:10+00:00,LookupNg,Lookup.ng,"Lagos, Nigeria",0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634492074195140608,"No be to ask how much, shey you go order these Handmade shoes? 😁😁

I make your dream shoes 🤗
Retweet for your brother, abeg... 😁

Mayor of Ekiti #OccupyINECNOW #Gtbank Tinubu and Atiku #DataCleaningchallenge https://t.co/JjOSspIBcX",2023-03-11 09:50:52+00:00,Brents_Place,Shoes&Jerseys,Lagos,9,64,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634491799891746818,"INEC has failed Nigerians. #OccupyINECNOW 
#DataCleaningchallenge Desmond Elliot https://t.co/p0qby5VKIh",2023-03-11 09:49:47+00:00,UNSHAKEABLEN,Nneka Okeke,,111,168,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634491671462260737,"No Peace for the wicked jare 😂 😂 
#BrokenBuhNotDamaged 

#OccupyINECNOW Pounded Gtbank Mayor of Ekiti #DataCleaningchallenge Wike De Gea Tinubu and Atiku Kiwior Warri https://t.co/PzLBXSJuy9",2023-03-11 09:49:16+00:00,OfficialSteady_,Anikulapo,Trenches,10,33,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634491158574379011,"Formal President of Liberia deleted her tweet congratulating Tinubu after getting enough briefing from Nigerians in her comment session.. Wotowoto briefing

Ellu P,#RejectTinubu,#InecPresidentElect,
#OccupyINECNOW, Tinubu and Atiku,#Emefiele,Wike,Obidiots, #DataCleaningchallenge https://t.co/Jjj7VRbWOs",2023-03-11 09:47:14+00:00,realTobiAkinbo,Tobi Akinbo J.,"Federal Capital Territory, Nig",30,88,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634490215334137856,My head don dey hot 😅😅😤... #DataCleaningchallenge  @PromiseNonso_,2023-03-11 09:43:29+00:00,urt_koba,@mgkoba_,,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634489736927559682,Dear youth we are going to fights for this mandate #DataCleaningchallenge,2023-03-11 09:41:35+00:00,BerriTuchi,Dolphin,london UK ,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634489720808828928,"How is the cleaning going?😭😭

 #DataCleaningchallenge",2023-03-11 09:41:31+00:00,iaminnocent07,Obi Innocent,,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634489327408365568,#OccupyINECNOW #Emefiele #DataCleaningchallenge Mayor of Ekiti Plateau Kwankwaso Obidiots Peter Obi Asiwaju Seyi Makinde Gtbank Saraki Tinubu and Atiku Arise TV #KudabankScam Naira Wike Buju #aisha Gen Z Sowore,2023-03-11 09:39:57+00:00,peterobisbaby,#PeterObi4President,"Lagos, Nigeria",0,0,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634488884120760322,"What has kept Nigeria where it is,when it should be one of the greatest countries in the black race is mediocrity.We get a little token and we clap!. GRV.

#OccupyINECNOW #DataCleaningchallenge Pounded Gtbank https://t.co/sABON2JoNb",2023-03-11 09:38:11+00:00,KingChrissie2,The ODC.,,92,226,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634488413419188225,"Oyo state, please don't allow APC and their thugs to rig the elections in Oyo state, Seyi Makinde Lekan is!

Go out and vote for the continuity of good governance.

Okoye Kwankwaso Apc and Tinubu #DataCleaningchallenge wike Inec Atiku https://t.co/R0euLR3xRE",2023-03-11 09:36:19+00:00,Alapee1,Ambassador,Abuja,1,18,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634488012875735041,"Mockup on this Food App mobile UI. 

What do you think?🔶

#unsignedartist #ukui #dailyui #nft 
#uidesign #uitrends #uidesigner #uiinspiration #uiuxdesign #uidesigns #uiux #uiuxdesigner
.
.
.

Mummy | #DataCleaningchallenge | USDC | Silicon Valley Bank | #Dogecoin https://t.co/SvHhD0Ttr9",2023-03-11 09:34:44+00:00,ui_tonimero,Toni | UI,,1,9,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634487975479332866,"I discovered metasearch engines and decided to chill on webscrapping
#DataCleaningchallenge",2023-03-11 09:34:35+00:00,Harmony_Honey_,Harmony,,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634487711942733824,"Tried recreating a calendar design I saw on IG using @figma ......I know my leaf drawing is terrible 😂😂 but then it's just for my little calendar that I'm gonna print for the year so nobody has the right to laugh at my drawing 😂......
#design #freestyle #DataCleaningchallenge https://t.co/nYzwvGCAx9",2023-03-11 09:33:32+00:00,RubydDesigner,Glory_Arogundade✨,,0,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634487616899784704,5/5 Please retweet to spread the word about the importance of cybersecurity and encourage others to take action to protect themselves and their information. #CybersecurityAwareness #StaySafeOnline #DataCleaningchallenge #Satoshi,2023-03-11 09:33:09+00:00,OscarFranky,Oscar Frank,"Abuja, Nigeria",0,4,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634487440810340352,"FFK is a compulsive liar! 
👇

#DataCleaningchallenge #PeterObiWon #AnewNigeriaishere https://t.co/bjVWHxBn4b",2023-03-11 09:32:27+00:00,Fortifiied,Marinated in Warship 👑,"Lagos, Nigeria",1,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634487436490285057,"Until you have moved on, it is difficult to move up.
It happened yes, and so what. Cry no more, it's time to carry on.
You're a winner.
#letsdance #DataCleaningchallenge Mr. Peter Obi Don Jazzy Tinubu and Atiku Emefiele Obidiots Pounded",2023-03-11 09:32:26+00:00,SammieMbuk,Sammiembuk,"Uyo, Nigeria",0,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634487378961219584,Is INEC to participate in the challenge? #DataCleaningchallenge,2023-03-11 09:32:13+00:00,Folastaroflele,Folastots,,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634486826755936257,#NSPPD #PeterObi #Obidients #ObiDatti2023 #BreakingNews #Emefiele #KudabankScam #DataCleaningchallenge Buhari Asake Wike Mark Essien Okoye Desmond Borno Olamide DonJazzy Bayelsa Nollywood Pounded Kwamkwaso Kano Sowore Plateau Obidiots Tinubu and Atiku Buju https://t.co/mlUJr2A4PX,2023-03-11 09:30:01+00:00,Quest4Jesus,Mary Michael,Nigeria,0,16,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
